"","Wormbase.ID","Sequence.ID","Category.1","Category.2","Category.3","Automated.Description"
"89","WBGene00001483","C03C11.2","Signaling","Signaling: unassigned","Signaling: unassigned","fog-3 is an ortholog of human TOB1 (transducer of ERBB2, 1) and TOB2 (transducer of ERBB2, 2)\; is involved in several processes, including cell fate specification, masculinization of hermaphroditic germ-line, and positive regulation of oocyte development\; localizes to the cytoplasm and nuclear periphery\; is expressed in the germ line."
"90","WBGene00001572","M03A8.4","Unassigned","Unassigned","Unassigned","gei-15 localizes to the cell junction and striated muscle dense body."
"91","WBGene00001591","F11A5.10","Transmembrane transport","Transmembrane transport: chloride channel","Transmembrane transport: chloride channel","glc-1 is an ortholog of human GLRA4 (glycine receptor alpha 4), GLRA3 (glycine receptor alpha 3), and GLRA2 (glycine receptor alpha 2)\; exhibits extracellularly glutamate-gated chloride channel activity, glutamate binding activity, and identical protein binding activity\; is involved in chloride transmembrane transport, locomotion involved in locomotory behavior, and protein complex oligomerization\; localizes to the integral component of plasma membrane\; is expressed in head neurons, the body wall musculature, and the pharyngeal muscle cell\; human orthologs of this gene are implicated in hyperekplexia 1 and hyperekplexia 2."
"92","WBGene00001620","C12D12.2","Transmembrane transport","Transmembrane transport: glutamate channel","Transmembrane transport: glutamate channel","glt-1 is an ortholog of human SLC1A2 (solute carrier family 1 member 2)\; exhibits L-glutamate transmembrane transporter activity\; localizes to the cell projection\; is expressed in the body wall musculature and the hypodermis."
"93","WBGene00001636","Y75B8A.9","Protein modification","Protein modification: carbohydrate","Protein modification: carbohydrate","gly-11 is an ortholog of human GALNT11 (polypeptide N-acetylgalactosaminyltransferase 11)\; is predicted to have carbohydrate binding activity, metal ion binding activity, and polypeptide N-acetylgalactosaminyltransferase activity\; is expressed in the epithelial system, the excretory cell, and the pharynx."
"94","WBGene00001684","K10B3.8","Metabolism","Metabolism: glycolysis","Metabolism: glycolysis","gpd-2 is an ortholog of human GAPDH\; is predicted to have NAD binding activity, NADP binding activity, and glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity\; is expressed in several tissues, including the head, the hypodermis, the muscular system, and the nervous system."
"95","WBGene00001687","F59D12.4","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","gpn-1 is an ortholog of human GPC6 (glypican 6), GPC2 (glypican 2), and GPC4 (glypican 4)\; is involved in several processes, including embryo development, epidermis morphogenesis, and nematode larval development\; is expressed in the intestine, the neuroblast, the pharynx, and ventral cord neurons\; human orthologs of this gene are implicated in Simpson-Golabi-Behmel syndrome, nephroblastoma, and omodysplasia."
"96","WBGene00001692","W05E7.1","Signaling","Signaling: hedgehog-like","Signaling: hedgehog-like","grd-3 is predicted to have signaling receptor binding activity\; is involved in defense response to Gram-negative bacterium\; is expressed in the hypodermis."
"97","WBGene00001699","F09D12.1","Signaling","Signaling: hedgehog-like","Signaling: hedgehog-like","grd-10 is expressed in the seam cell\; is predicted to encode a protein with the following domain: Ground-like domain."
"98","WBGene00001702","W05E7.3","Signaling","Signaling: hedgehog-like","Signaling: hedgehog-like","grd-13 is expressed in the alimentary system, the digestive tract, and the hypodermis."
"99","WBGene00001715","K10C2.5","Signaling","Signaling: hedgehog-like","Signaling: hedgehog-like","grl-6 is expressed in several tissues, including the intestine and the nervous system\; is predicted to encode a protein with the following domain: Ground-like domain."
"100","WBGene00001762","F37B1.3","Stress response","Stress response: oxidative","Stress response: oxidative","gst-14 is an ortholog of human GSTA4 (glutathione S-transferase alpha 4), GSTA5 (glutathione S-transferase alpha 5), and HPGDS (hematopoietic prostaglandin D synthase)\; is predicted to have transferase activity\; is expressed in the intestine and the pharynx."
"101","WBGene00001767","F37B1.8","Stress response","Stress response: detoxification","Stress response: detoxification: GST","gst-19 is an ortholog of human GSTA4 (glutathione S-transferase alpha 4), GSTA5 (glutathione S-transferase alpha 5), and HPGDS (hematopoietic prostaglandin D synthase)\; is predicted to have transferase activity."
"102","WBGene00001768","Y48E1B.10","Stress response","Stress response: detoxification","Stress response: detoxification: GST","gst-20 is an ortholog of human GSTA4 (glutathione S-transferase alpha 4), GSTA5 (glutathione S-transferase alpha 5), and HPGDS (hematopoietic prostaglandin D synthase)\; is predicted to have glutathione transferase activity\; is involved in determination of adult lifespan."
"103","WBGene00001772","F37B1.1","Stress response","Stress response: detoxification","Stress response: detoxification: GST","gst-24 is an ortholog of human GSTA4 (glutathione S-transferase alpha 4), GSTA5 (glutathione S-transferase alpha 5), and HPGDS (hematopoietic prostaglandin D synthase)\; is predicted to have transferase activity\; is involved in innate immune response\; is expressed in the head and the tail."
"104","WBGene00001781","C02A12.1","Stress response","Stress response: detoxification","Stress response: detoxification: GST","gst-33 is an ortholog of human GSTA4 (glutathione S-transferase alpha 4), GSTA5 (glutathione S-transferase alpha 5), and HPGDS (hematopoietic prostaglandin D synthase)\; is predicted to have transferase activity\; is expressed in the intestine, the pharynx, and the tail."
"105","WBGene00001820","F53B2.6","Transcription factor","Transcription factor: ZF","Transcription factor: ZF","ham-1 is an ortholog of human STOX1 and STOX2\; exhibits DNA-binding activity transcription activator activity, RNA polymerase II-specific\; is involved in several processes, including asymmetric protein localization involved in cell fate determination, generation of neurons, and positive regulation of transcription by RNA polymerase II\; localizes to the cell cortex and nucleus\; is expressed in several tissues, including the anal region, the body wall, the digestive tract, the head, and the reproductive system\; human orthologs of this gene are implicated in pre-eclampsia."
"106","WBGene00001824","F13D11.2","Transcription factor","Transcription factor: ZF","Transcription factor: ZF","hbl-1 is an ortholog of human ZNF142 (zinc finger protein 142), RBAK (RB associated KRAB zinc finger), and ZNF510 (zinc finger protein 510)\; exhibits RNA polymerase II regulatory region sequence-specific DNA binding activity\; is involved in several processes, including embryo development, negative regulation of transcription by RNA polymerase II, and nematode larval development\; localizes to the nucleus\; is expressed in several tissues, including the hypodermis, the muscular system, the nervous system, the reproductive system, and the ventral cord blast cell\; human orthologs of this gene are implicated in retinitis pigmentosa 58."
"107","WBGene00001906","F17E9.10","Transcription: chromatin","Transcription: chromatin structure","Transcription: chromatin structure: histone","his-32 is predicted to have DNA binding activity and protein heterodimerization activity."
"108","WBGene00001949","M05B5.5","Transcription factor","Transcription factor: bHLH","Transcription factor: bHLH","hlh-2 is an ortholog of human TCF12 (transcription factor 12), TCF3 (transcription factor 3), and TCF4 (transcription factor 4)\; exhibits several functions, including DNA-binding activity transcription factor activity, RNA polymerase II-specific, bHLH transcription factor binding activity, and protein dimerization activity\; contributes to RNA polymerase II regulatory region sequence-specific DNA binding activity\; is involved in several processes, including animal organ development, body morphogenesis, and generation of neurons\; localizes to the RNA polymerase II transcription factor complex and cytoplasm\; is expressed in several tissues, including the Z1.ppx\/Z4.aax, the alimentary system, the nervous system, the ray precursor cell, and the reproductive system\; human orthologs of this gene are implicated in craniosynostosis."
"109","WBGene00001976","T05A7.4","Transcription: chromatin","Transcription: chromatin structure","Transcription: chromatin structure: HMG protein","hmg-11 is predicted to have DNA binding activity\; is expressed in several tissues, including the ABalaaa, the alimentary system, the muscular system, the nervous system, and the reproductive system."
"110","WBGene00002067","C43C3.1","Cytoskeleton","Cytoskeleton: intermediate filament protein","Cytoskeleton: intermediate filament protein","ifp-1 is predicted to have structural molecule activity\; is expressed in the head, the intestine, the pharynx, and the ventral nerve cord."
"111","WBGene00002087","ZK75.1","Metabolism","Metabolism: insulin","Metabolism: insulin","ins-4 is predicted to have hormone activity\; is involved in dauer larval development, negative regulation of dauer entry, and regulation of synaptic growth at neuromuscular junction\; is expressed in several tissues, including the alimentary system, the coelomocyte, the head, the nervous system, and the reproductive system."
"112","WBGene00002116","W09C5.4","Metabolism","Metabolism: insulin","Metabolism: insulin","ins-33 is predicted to have hormone activity\; is expressed in head neurons, the head muscle, and the tail."
"113","WBGene00002118","K02E2.4","Metabolism","Metabolism: insulin","Metabolism: insulin","ins-35 is expressed in the amphid sensillum, the head, the nervous system, and the rectum."
"114","WBGene00002125","F22F4.2","Cytoskeleton","Cytoskeleton: innexin","Cytoskeleton: innexin","inx-3 is predicted to have gap junction hemi-channel activity\; is involved in embryonic morphogenesis\; localizes to the cytoplasm and gap junction\; is expressed in several tissues, including the alimentary system, the epithelial system, the germline blastomere, the nervous system, and the somatic blastomere."
"115","WBGene00002199","M176.6","Signaling","Signaling: Y kinase","Signaling: Y kinase","kin-15 is an ortholog of human FGFR4 (fibroblast growth factor receptor 4)\; is predicted to have ATP binding activity and transmembrane receptor protein tyrosine kinase activity\; is expressed in the hyp6 and the hyp7 syncytium."
